Date,Time,Title,Description,Image URL,Video ID
2020-12-01,16:05:51,Антон Долин – стыдные вопросы про кино / вДудь,"Все подробности и правила конкурса с Л’Этуаль: https://www.letu.ru/promo/8750021 
Когда будете оставлять историю в комментариях, пишите адрес своей почты – чтобы с вами было проще связаться 

Канал Антона Долина https://www.youtube.com/channel/UCe5_WsZ_7RM14t3MImLWNZg

Дудь https://vdudvdud.ru/




0:00 Концепция выпуска 
1:34 Советское кино – великое? 
4:06 Цензура помогает? 
7:36 Конкурс на 3 000 000 рублей 
10:54 Почему Долин ушел из «Вечернего Урганта»? 
17:03 Александр Петров – хороший актер? 
20:43 Иван Ургант – какой? 
25:32 То, как готовится к роли Кристиан Бейл, – это круто или идиотизм? 
27:16 Невероятное про Дэниэла Дэй-Льюиса
28:54 Почему публичность раздражает? 
33:23 «Бриллиантовая рука» – шедевр? 
38:39 Как Долин стал кинокритиком 
43:31 Кто из русских актеров может попасть в Голливуд? 
46:05 В чем сила Тарантино? 
48:21 «Гай Ричи занимается имитацией». Почему это?
54:14 Как «Криминальное чтиво» изменило кинематограф? 
59:35 Долин вместе с женой уже 30 лет (с 14!). Как?
1:06:31 Почему «Побег из Шоушенка» – лучший фильм в истории? 
1:11:27 Долин замочил фильм после часа просмотра. Так точно можно? 
1:13:12 Долин много лет работал на ВГТРК. Тяжело?
1:20:03 Зачем Том Круз выполняет все трюки сам? 
1:21:33 Ода Николь Кидман 
1:22:59 Почему британское гражданство Сергея Брилева – это ок? 
 1:32:07 Трогательная история про Владимира Соловьева 
1:34:40 Владимир Зеленский – хороший актер? 
1:35:40 В чем секрет Сарика Андреасяна? 
1:38:44 Почему американские супергерои такие популярные? 
1:43:30 Почему «Бумер» очень средний фильм?
1:45:33 Почему Тарковский – величайший русский режиссер? 
1:53:13 Можно ли в великом фильме поджигать живую корову?  
1:57:43 Про Никиту Михалкова
2:03:15 Что посмотреть вечером? Советы Долина 
2:05:49 Великие фильмы – не для всех. А есть те, которые легко смотреть? 
2:10:27 С каких фильмов начать изучение кино? 
2:22:26 В чем сила? 
2:23:05 КОНКУРС!",https://i.ytimg.com/vi/91yZNamfN1I/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLjkxeVpOYW1mTjFJ
2020-11-18,04:31:31,Марков – как живет русская провинция / вДудь,"Скачиваем Storytel и развиваем себя: https://clck.ru/RwWXJ

Дмитрий Марков https://www.instagram.com/dcim.ru 

помочь костромской «Ночлежке» https://www.voskreseniye.ru/pogert/

помочь «Ростку» https://www.deti-rostok.ru/donate 

Денис из Порхова https://instagram.com/exstreme_power_show_na_predele

дикий трюк Дениса без ретуши https://t.me/yurydud

материал про Забайкалье https://takiedela.ru/2016/02/aue/

Дудь http://vdudvdud.ru/



0:00 О чем этот выпуск?
1:16 Зачем Марков снимает такую Россию? 
4:52 Кто сделал Дудя немного умнее?  
9:04 Почему мы встретили Маркова в рехабе? 
15:46 Жуткое осознание, что ты наркоман
20:24 Мастерские для умственно отсталых 
23:25 «Мать оставила меня на Трех вокзалах» 
28:18 Уехать из Москвы в Псков на зарплату в 5 раз меньше
33:15 Главная проблема русской провинции. Версия №1  
37:55 Русский богатырь-2020
41:30 Не пытайтесь повторить  
44:06 Главная проблема русской провинции. Версия №2
45:26 «Москва – это далеко и другое»
49:00 Сколько. Ты. Зарабатываешь 
53:45 Зачем нужны свободные медиа? 
1:00:06 Лучший фотограф России 
1:02:03 Регион, откуда 90-е совсем не ушли 
1:06:58 Что такое русский детдом?
1:11:22 Леха и Даша
1:17:37 Главные проблемы детдомов  
1:24:23 Важный спор на несколько миллионов глаз 
1:27:37 Почему Россия бухает? 
1:30:59 Из десанта и горячих точек – помогать бездомным. 
1:33:30 «Отсидел 19,5 лет за 6 раз»
1:35:03 Как подают в «Ночлежку» для бездомных?
1:38:38 Нашли новое имя для русской сцены 
1:40:07 «Воевал за наших – за Донбасс»
1:45:01 «Если всем кажется, что нет проблем – в это можно и самому поверить»  
1:46:45 Помощь русской провинции из неожиданной страны 
1:51:10 Как риелторы обманывают детдомовцев
1:55:12 Ты веришь в Бога?
1:56:51 Новая прическа Дудя 
2:04:04 О чем мечтает Марков? 
2:07:21 Что стало с героями этого выпуска",https://i.ytimg.com/vi/QDHYQ9Nd-GU/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLlFESFlROU5kLUdV
2020-11-03,14:13:02,MORGENSHTERN – главный шоумен России-2020 / Russian entertainer #1,"Промокод VDUDPLUS на 45 дней подписки в подарок. Активировать здесь: https://clck.ru/RcVg5
Ссылка на сериал «Голяк»: https://clck.ru/RjdyM
Чтобы участвовать в розыгрыше призов, активируйте подписку по промокоду. 
Промокод и конкурс действуют только для новых пользователей на территории РФ. Активировать промокод – до 1 февраля. Итоги конкурса – через 2 недели.

Моргенштерн https://www.youtube.com/channel/UCWnqnojAgMdN0fQpr_xByJw
Slava Marlow https://www.youtube.com/channel/UCwAlUoQBC1Tqn0PlrNDDz_A

Монолог Деда из сериала Голяк https://youtu.be/qDb9ps3OMiM

Канал Дани Туровского https://youtu.be/poYw_6i7lFk

Канал Нобеля и Жендоса https://youtu.be/qBxDQ_W_siI

Дудь https://vdudvdud.ru/


0:00 Представься 
5:07 Фит с Lil Pump – он ведь есть? 
8:10 Зубы за 3 000 000 рублей 
9:37 Крутой сериал на выходные  
15:21 Фиты со всеми подряд
23:00 Slava Marlow – важнейший союзник Моргеншгтерна
29:25 Дилара – девушка Моргенштерна
36:14 Как похудеть на 20 кг за 1,5 месяца
38:47 Баттл: Дудь и Моргенштерн жмут от груди 
43:09 Первый передоз 
52:28 Ворует ли Моргенштерн треки?
1:03:23 Формула хита
1:05:48 Извинения перед Тимати
1:13:45 Первый маникюр  
1:14:48 Суперпопулярность среди школьников
1:25:13 «На нашей сцене не хватает честных людей»
1:30:19 Моргенштерн работает с государством? 
1:36:43 Ресторане Моргенштерна за $1 000 000
1:39:26 Встреча с руководством Башкортостана. Зачем? 
1:42:08 Путин — красавчик? 
1:45:10 Навальный — красавчик?
1:48:55 О зарплате учителей и врачей в России 
1:55:50 Сколько.Ты.Зарабатываешь
2:02:05 Почему в спонсорах его гива есть семья Рамзана Кадырова? 
2:10:02 Моргенштерн - на крючке у государства? 
2:10:55 10 000 000 рублей за пост о поправках в Конституцию
2:17:10 Зачем сжигать 100 000 рублей?
2:18:52 На что Моргенштерн готов ради хайпа?
2:25:37 Можно ли бить женщин?
2:29:54 Превратился в того, кого презирал?
2:35:49 Моргенштерн будет покорять Запад?
2:38:08 В чем сила? 
2:38:17 КОНКУРС! 
2:40:22 Итоги конкурсов",https://i.ytimg.com/vi/AR6ovvs6Ihg/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLkFSNm92dnM2SWhn
2020-10-18,09:02:38,"Монеточка – новая жизнь, новый дом, новый альбом / вДудь","Лучшие стейки любой прожарки у вас дома благодаря грилю Tefal OptiGrill Elite GC750D30.
Купить гриль Tefal OptiGrill Elite GC750D30 на сайте Эльдорадо.ru https://clck.ru/RLn5B 
Промокод ВДУДЬ2000 до 31 октября 2020

Монеточка https://www.youtube.com/channel/UC53JOxGaJlh6vD0ZHUjWhsA

Дудь https://vdudvdud.ru/

0:00 Го!
0:17 Куда Монеточка потратила 18 000 000 рублей   
3:09 Спасаем мышь
4:34 Извинения Сокурова  
7:46 Первый стейк Дудя
11:05 Витя Исаев – 50% успеха Монеточки
15:27 Почему популярность – это очень тяжело
24:28 Почему Моргенштерн лучше, чем Оксимирон
26:54 Как после славы вернуться к нормальной жизни
34:17 «Ленин – это маленький лысый засранец»
39:17 ЧСВ
40:53 Лиза – теперь и актриса
43:16 «Русский ковчег» – гениальный фильм Сокурова
46:07 «Никогда бы не назвал женщину сукой»
47:50 Учимся ремеслу актера
52:04 Монеточка и Гречка  
56:21 В прошлом году Лиза должна была выйти замуж
1:00:55 Монеточка и Витя – пара?
1:04:51 Пронзительная история про Миядзаки  
1:08:15 Поправки в конституцию
1:09:08 Песня про Путина
1:15:11 Жириновский vs Немцов
1:17:12 ЛГБТ
1:20:33 Детская травма «Ленинграда»
1:27:11 Про русский рок
1:31:47 Много хоумвидео из детства
1:34:32 Земфира
1:38:05 В чем кайф фигурного катания?   
1:39:45 Тутберидзе или Плющенко?
1:40:39 В чем сила?
1:41:03 КОНКУРС!",https://i.ytimg.com/vi/SgV0-0puqWM/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLlNnVjAtMHB1cVdN
2020-10-06,02:36:42,Навальные – интервью после отравления / The Navalniys Post-poisoning (English subs),"Регистрируйся в Skyeng https://go.skyeng.ru/vdudoctober или на Премиум-тариф https://go.skyeng.ru/vdudpremium
Получи до +4 уроков по промокоду ЮРЕЦ до 7 ноября 2020 года (или +2 урока для Премиум-тарифа)
Английский и математика от Skysmart https://go.skyeng.ru/vdudholiday
*акции не суммируются

Юлия Навальная https://www.instagram.com/yulia_navalnaya/

Алексей Навальный https://www.instagram.com/navalny/

Дудь https://vdudvdud.ru/

0:00 Го!
0:20 Как здоровье? 
1:52 Как.все.это.случилось
9:46 Грустная цифра о сегодняшней России 
12:32 Как об отравлении узнала Юлия Навальная?  
17:39 Случайность, которая спасла жизнь 
20:47 Кома и галлюцинации  
29:01 Зачем Юлия забрала Алексея из России? 
29:50 Как в организм попал яд? 
35:28 Он пил самогон до отравления? 
36:48 «Я научилась говорить слова «смерть» и «умирает»
39:40 Почему номер гостиницы не был убран?  
41:38 Навальный и Мария Певчих жили в одном номере? 
47:30 Дети Навального шутят про отравление 
52:01 «Это сделали по указанию Путина»
59:20 Разве власти выгодно убивать Навального? 
1:03:24 «Путин одержим идеей таинственных отравлений» 
1:10:02 Встреча с Меркель
1:14:55 Зачем Даша Навальная поступила в Стэнфорд? 
1:18:43 Сколько стоит лечение в Германии? 
1:19:49 Как зарабатывает Навальный
1:23:33 «У меня на карточке минус  $5 000 000»
1:30:47 Сколько раз Юлия просила мужа бросить политику?
1:32:47 Поправки в конституцию – почему Навальный не призвал голосовать ПРОТИВ? 
1:36:11 Белорусское чудо и Россия 
1:41:48 Три последние ошибки Навального 
1:45:32 Отец Юлии работал в ГРУ? 
1:47:27 Что не устраивает Юлю в России? 
1:48:40 «Умное голосование» – точно ли оно влияет на власть? 
1:51:23 Агитация за фанатов Путина. Зачем? 
1:55:48 Ждать смерти депутата – это нормально?
2:00:30 Оскорбления журналистов – это ок? 
2:04:33 «Россия деградирует во всех смыслах»
2:07:13 Многих Навальный отпугивает агрессией. Готов ли он меняться? 
2:13:32 Когда он вернется в Россию?
2:15:52 Юлия думает об эмиграции? 
2:18:14 В чем сила? 
2:18:26 КОНКУРС!",https://i.ytimg.com/vi/vps43rXgaZc/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLnZwczQzclhnYVpj
2020-09-17,17:32:20,NEXTA – главное медиа белорусского протеста (Еnglish subs),"Скачиваем Storytel и развиваем себя: https://clck.ru/DTQBD

Интервью, которое вы могли пропустить https://youtu.be/ttPXXyUyx6Q

NEXTA https://www.instagram.com/nexta_tv/

Дудь https://vdudvdud.ru/




0:00 Что такое «белорусский дом»? 
3:27 Человек, который создал NEXTA  
7:47 Фейк про русский спецназ
9:17 Кто присел на уши Дудю? 
12:26 При чем тут группа ЛСП?
14:10 Почему белорусы перестали терпеть? 
19:58 Как попадают в NEXTA?
23:23 Кто их финансирует? 
26:36 Самая охраняемая вещь в редакции 
30:01 Оказавшись перед Лукашенко
33:38 Лукашенко правда расстреливал людей? 
37:54 NEXTA – это тоже пропаганда? 
41:22 Намеки на сжигание людей. Зачем?
43:37 NEXTA постоянно пишет, что режим скоро рухнет. Зачем? 
46:30 Зачем нужны журналисты 
48:21 Главные герои выпуска  
56:20 Коля Лукашенко - жертва или соучастник? 
1:00:57 Почему быть вне политики – стыдно 
1:03:22 Призывать к травле – это нормально? 
1:07:41 Чем NEXTA лучше Лукашенко?
1:09:52 Сколько. Ты. Зарабатываешь 
1:10:39 Зачем Польша помогает Беларуси?  
1:14:15 Путин и Лукашенко 
1:17:14 Объединение России и Беларуси все еще возможно? 
1:21:57 Опубликует ли NEXTA компромат на Тихановскую? 
1:24:46 Про Марию Колесникову 
1:27:01 «10 биткоинов, чтобы мне оторвали яйца»
1:30:33 «Политик сегодня есть, завтра его нет»  
1:32:07 В чем сила? 
1:32:48 КОНКУРС!",https://i.ytimg.com/vi/jrOxsjdeccw/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLmpyT3hzamRlY2N3
2020-09-10,07:41:06,Глуховский – рок-звезда русской литературы / Russian Rock Star Writer,"Записаться в Skyeng https://go.skyeng.ru/vdud_092020 
Принять участие в исследовании и розыгрыше https://go.skyeng.ru/survey_vdud  
+3 урока и 2 месяца клубов по промокоду ЮРЕЦ до 31.10.2020

Писатель Дмитрий Глуховский https://www.instagram.com/glukhovsky/

Дудь https://vdudvdud.ru/

0:00 3 книги, которые надо прочитать всем
4:14 Почему он вдруг стал критиковать власть? 
6:59 Откровенные фото Дудя 
11:46 Дед Глуховского – пропагандист?  
16:48 Что будет с сегодняшними пропагандистами?
21:00 Зачем он работал в Russia Today? 
23:54 Что за человек Маргарита Симоньян?
26:31 «Аппетит к пожиранию людей» 
30:10 Как снимают президента, чтобы он казался высоким 
33:16 Путин – красавчик? 
41:47 Кто раскрутил Глуховского? 
45:30 Он знал, что Рыков связан с Кремлем? 
47:31 «Наше ТВ работает по методичкам Геббельса»
50:33 Сколько у него гражданств и ВНЖ? 
54:40 Можно ли писать про Россию, когда живешь в  Европе?
1:00:00 «Коррупция – это прекрасно»
1:03:11 Black Lives Matter  
1:05:46 Что его не устраивает в России? 
1:09:14 Бомбардировки Югославии – это нормально? 
1:11:46 Сколько ты зарабатываешь?
1:18:11 Первый $1 000 000
1:22:37 Почему Сталин - снова суперзвезда?
1:34:01 Честных полицейских не бывает?
1:36:39 Писатели, которые не продались  
1:39:51 Честный, но страшный ответ 
1:41:34 Прилепин, Акунин, Донцова, Пелевин, Лимонов 
1:44:19 Финчер мог экранизировать «Метро», но Глуховский провалил встречу 
1:48:54 Кризис среднего возраста 
1:51:28 Семья
1:53:20 «Патриарх – вряд ли верующий человек». Чего-чего? 
2:01:37 Как Стругацкие опередили время
2:03:00 В чем смысл жизни? 
2:05:55 Москва – это Европа или Азия? 
2:09:22 В чем сила? 
2:09:56 КОНКУРС!",https://i.ytimg.com/vi/ttPXXyUyx6Q/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLnR0UFhYeVV5eDZR
2020-09-01,06:03:59,Юра Борисов / Yury Borisov – new Russian cinema star (Eng subs),"Промокод VDUD на 15% скидки на свежий кофе: https://shop.tastycoffee.ru/?utm_source=vdud

https://instagram.com/tastycoffeeroasters

Юра Борисов https://www.instagram.com/yura.borisov/

Подкаст «Истории кино» https://meduza.io/podcasts/istorii-kino

Дудь https://vdudvdud.ru/



0:00 Старт
2:23 Почему он Юра, а не Юрий? 
4:46 «В какой-то момент я думал удалить зубы»
6:56 Великая подготовка к роли 
9:46 На чем сидит Дудь? 
12:50 Экстрим 
14:51 Борисов и Дудь – в Нальчике 
17:05 Зачем он копировал Бодрова? 
23:30 Ода родителям  
26:00 Откуда у него квартира в центре? 
28:02 Сколько. Ты. Зарабатываешь  
31:45 Любовь 
39:30 «Мальчика я хотел назвать Икар» 
41:01 «Мир! Дружба! Жвачка!» Зачем нужен такой финал?
45:08 Православие 
48:35 Дудь и Борисов в горах
56:58 Почему актеры ничего не понимают в политике? 
58:47 «Союз Спасения». Зачем он согласился? 
1:00:52 Панк из русского театра
1:03:59 Роли в пропагандистских фильмах. Как так?
1:09:10 Встретили железного человека из Уфы
1:13:05 Хочет сниматься на Западе
1:14:51 Россия! Красота! 
1:16:53 Лучший актер России?
1:19:36 КОНКУРС",https://i.ytimg.com/vi/xH777TiUF90/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLnhINzc3VGlVRjkw
2020-08-13,14:06:13,Козырев – любить страну и ненавидеть государство / вДудь,"Заказывайте товары Rowenta на Эльдорадо.ru: https://clck.ru/QDEC4
Скидка 20% по промокоду ВДУДЬ20 продлена до 30 сентября

Михаил Козырев https://www.instagram.com/mishakozyrev/

Дудь https://vdudvdud.ru/

0:00 Старт
1:46 Бэнкси – это кто? 
3:29 Словарь уральского слэнга
7:08 Как Козырев отказал кандидату Собчак
10:58 Чья же марионетка Дудь?   
13:48 Где. Ты. Зарабатываешь
21:09 Соловьев и ветераны СС
28:00 Лучшая строчка из русской музыки последних 20 лет 
30:30 Козырев сразу все понял о Путине. Разве так можно?
36:12 Квартирник с лучшим видом на Питер 
39:53 «Нахуй такую работу». История великой фразы 
41:11 Встреча со смертью 
44:05 Подробный и важный разговор про наркотики
59:10 Мемориал The Beatles. В Екате!
1:06:55 «Я был готов отдать жизнь за Ельцина»
1:11:10 В 1996-м артисты тоже продавались? 
1:15:24 Откуда такая ненависть к коммунистам?
1:19:15 Цитадель уральского рока 
1:21:26 Почему Козырев не пускал на радио Егора Летова 
1:26:11 Зачем Бутусов дружит с властью 
1:32:10 Цой был бы в «Единой России»?
1:34:02 Илья Кормильцев – выдающийся русский поэт
1:39:18 В чем смысл жизни? 
1:40:21 Стареть – кайф 
1:42:56 «Нет ни одной страны, которую я полюблю больше России» 
1:44:44 Так ему нравится в России или нет? 
1:47:47 БЛИЦ 
1:50:37 КОНКУРС",https://i.ytimg.com/vi/skFNJ3tB67M/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLnNrRk5KM3RCNjdN
2020-07-29,12:27:46,Усович – белорусские протесты и русский стендап / вДудь,"Робот-пылесос Philips FC8796/01 SmartPro всего за 11990 р., предложение ограничено по времени: https://www.eldorado.ru/cat/detail/robot-pylesos-philips-fc8796-01-smartpro-easy/?utm_source=youtube&utm_medium=media&utm_campaign=dude 

Утилизируй старую технику правильно: https://www.eldorado.ru/promo/prm-proper-utilization/

Ваня Усович https://www.instagram.com/vanya.usovich/

Дудь https://vdudvdud.ru/


0:00 Старт
0:52 Чем болеет Ваня Усович
3:19 История лени 
9:29 Из-за чего он ушел с ТНТ?  
11:26 «Когда-то я считал количество девушек, с которыми переспал» 
13:32 Старый кореш Дудя
17:35 Усович – оппозиционер. Как это получилось? 
20:44 Претензии к Лукашенко 
27:48 Квартира за 22 000 000 рублей
30:25 Сколько. Ты. Зарабатываешь
31:40 Корпораты - это классно
36:12 Как он покорил маму 
37:14 Смерть
41:26 Соседи по району  
44:19 Правила пикапа   
48:22 Подруга Вани. Кто она?
53:57 Эх... Пропустите этот кусочек
57:34 Сейчас вы научитесь экономить на сюрпризах   
59:03 «В 90% эскортница родом с Украины». Че?
1:01:37 Топ-3 комика России
1:03:10 Еще один супергерой русского юмора
1:05:58 Сколько. Ты. Читаешь 
1:09:28 Объяснительная от Вани Усовича
1:12:23 Путин или Лукашенко
1:14:23 КОНКУРС",https://i.ytimg.com/vi/XnHIsoonXHc/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLlhuSElzb29uWEhj
2020-07-14,07:10:22,Лошак – как оставаться журналистом в 2020 году / вДудь,"Регистрируемся на сайте, изучаем все детали и путешествуем с Hyundai — https://bit.ly/3fp1lMf

Андрей Лошак – журналист, документалист https://www.facebook.com/andrey.loshak

«Кыштымский карлик» https://www.youtube.com/watch?v=9p6PYYgqE1A&

«Россия. Полное затмение»
https://www.youtube.com/watch?v=zgIARMdwz-A&list=PL5A3EE4F30A50CAAB

Дудь https://vdudvdud.ru/",https://i.ytimg.com/vi/PWt27h_scaY/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLlBXdDI3aF9zY2FZ
2020-06-30,07:15:22,IC3PEAK – music and modern art (English subs) / вДудь,"PROFI.RU: для любой задачи есть профи. Установи приложение и профи будут всегда под рукой: https://profi-client.onelink.me/3205134365/44b48542
Если ты профи, то скачивай приложение для специалистов и получай больше клиентов:
https://backoffice-react-app.onelink.me/Isnn/2ea34cc1

Пусть все горит (фильм об отмене концерта в Воронеже) https://www.youtube.com/watch?v=arL4iw3td2s

IC3PEAK https://www.youtube.com/user/ic3peakso

Дудь https://vdudvdud.ru/",https://i.ytimg.com/vi/95ReakCrKX0/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLjk1UmVha0NyS1gw
2020-06-02,06:53:02,"Камчатка – полуостров, про который забыли / вДудь","Промокод VDUD на 45 дней подписки в подарок: https://clck.ru/NmKqz
Смотрите фильмы и сериалы на КиноПоиск HD: https://clck.ru/NmLUQ 
Розыгрыш призов завершен. Итоги конкурса в ВК КиноПоиска: https://vk.cc/awMW2z

Мы – на Камчатке!
 
Сразу – личная история.
 
Я ни разу не суперсноубордист, но на любительском уровне, кряхтя и пошытываясь, катаюсь. То ли 10, то ли в 11 лет назад я попробовал катание вне трассы – по нетронутому снегу. Это было настолько круто, что я стал мечтать о поездке туда, где такого снега – видимо-невидимо. Одно из мировых мест силы такого катания – полуостров Камчатка.
 
Лет 7 назад я узнал, что на Камчатке можно пережить совершенно удивительный опыт: тебя выбрасывают из вертолета на гору и ты съезжаешь – или на доске, или на горных лыжах – прямо к берегу Тихого океана. В тот момент я окончательно потерял покой и начал копить на такую поездку возможности, время и компанию друзей.
 
В процессе подготовки нам открывались довольно грустные факты. На Камчатке есть рыба, золото и туризм, но жить хорошо получается далеко не у всех. Петропавловск-Камчатский – все еще очень грустный и некрасивый город. А все эти туристические чудеса – вроде Долины Гейзеров или катания по вулканам – недоступны для абсолютного большинства местных.
 
Почему регион, который мог бы быть русской Исландией, пока совсем не Исландия?
 
Почему люди – особенно молодежь – продолжают отсюда уезжать? И только ли в климате дело?
 
И главное: почему в России даже такие жемчужины остаются такими необустроенными?  

Мы провели здесь больше недели, пообщались с разными людьми и попробовали узнать ответы на эти вопросы. Все, что узнали – рассказываем вам.
 
Вперед!

Яся Тринадцатко https://www.instagram.com/yaska13/
Алексей Озеров http://www.ozerov.ru/
Антон Морозов https://www.instagram.com/snowave_kamchatka
Саша Новикова https://www.instagram.com/sashanovikova2015/
Макс Балаховский https://www.instagram.com/maxbaloo/
Артем Шелдр https://www.instagram.com/artemsheldr/
Константин Брызгин https://www.instagram.com/k_bryzgin/
Серега Фирсов https://www.instagram.com/climbergreen/
Владимир Хитров https://www.kam24.ru

Дудь https://vdudvdud.ru/",https://i.ytimg.com/vi/Zv4hIaVvFVI/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLlp2NGhJYVZ2RlZJ
2020-05-19,16:05:13,"Деревянко – депрессия, Венесуэла, фрилав / вДудь","Промокод на скидку vdud2020 на классы «Комфорт» и выше для новых пользователей Gett из Москвы и Петербурга: https://b.gett.com/gettru Действует до 15 июля

Павел Деревянко – https://www.instagram.com/pablo_derevyanko/

Дудь – https://vdudvdud.ru/

Приложения вДудя:
https://apple.co/320vpHh
https://bit.ly/2IywVZK

Телеграм Дудя – https://t-do.ru/yurydud",https://i.ytimg.com/vi/IkgsUuFmqsQ/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLklrZ3NVdUZtcXNR
2020-04-23,10:50:37,Как устроена IT-столица мира / Russian Silicon Valley (English subs),"Купить телевизоры Philips с Ambilight 50PUS7303/ 55PUS7303/ 65PUS7303 по промокоду БУДЬВТЕМЕ15 можно в Эльдорадо: https://tinyurl.com/tlexmrd

Герои выпуска: 
Андрей Дороничев https://www.instagram.com/dobry
Николай Давыдов https://www.facebook.com/nick.davidov
Руслан Фазлыев https://www.facebook.com/aznakai
Дмитрий Думик https://www.instagram.com/ddumik
Евгений Невгень https://www.instagram.com/nevgen
Максим Михеенко https://www.instagram.com/maxim.miheyenko
Микита Микадо https://www.instagram.com/mikitamikado
Станислав Еремин https://www.instagram.com/stan_jer

Что такое фестиваль Burning Man https://youtu.be/D-113xcG0xg

Шоу Подруги https://www.youtube.com/channel/UCByhZ-JEe5OOZSuq0uaXOng

Канал Arzamas https://www.youtube.com/channel/UCVgvnGSFU41kIhEc09aztEg

Невероятные прыжки Серег https://youtu.be/BDhhuRDfb-4

Дудь https://vdudvdud.ru/",https://i.ytimg.com/vi/9lO06Zxhu88/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLjlsTzA2WnhodTg4
2020-04-07,12:30:30,Ира Горбачева – очень необычная актриса / вДудь,"Прыгаем по ссылке – акция «30 дней бесплатно для новых пользователей Storytel на время карантина»: https://clck.ru/MqZ6t

Ира Горбачева – https://www.instagram.com/irina_gorbacheva/

канал «вМесте» – https://clck.ru/JtwcR

керамист из Вологды Иван Беляев – https://www.instagram.com/i.be.artworker/

Дудь – https://vdudvdud.ru/",https://i.ytimg.com/vi/sRwXMnLgcK4/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLnNSd1hNbkxnY0s0
2020-03-17,07:44:33,Anacondaz – про Россию и Родину-мать / вДудь,"После 30 апреля: 2 бонусных урока при первой оплате по промокоду ОТДУДЯ http://skyeng.ru/go/dud-gifts

Группа Anacondaz - https://www.youtube.com/user/rapanacondaz
Сега https://www.instagram.com/seginaboroda/
Артем https://www.instagram.com/artemkhorev/
Илья https://www.instagram.com/iliapogrebniak/

Шмотки Дудя https://vdudvdud.ru/",https://i.ytimg.com/vi/kE04ATMQyso/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLmtFMDRBVE1ReXNv
2020-03-03,13:02:33,Лапенко – новая звезда русского интернета / вДудь,"Установи приложение Gett: https://b.gett.com/gettru

Антон Лапенко – актер Электротеатра «Станиславский», который придумал свою ретро-вселенную и стал звездой инстаграма и ютуба
https://bit.ly/2VDZex0
https://www.instagram.com/anton_lapenko/

Приложения вДудя 
https://apple.co/320vpHh
https://bit.ly/2IywVZK

Инстаграм Дудя 
https://www.instagram.com/yurydud/

Шмотки Дудя
https://vdudvdud.ru/",https://i.ytimg.com/vi/Uzu9clzaLvg/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLlV6dTljbHphTHZn
2020-02-18,05:41:34,Андрей Колесников — летописец Путина / вДудь,"Купить кофемашину Philips с LatteGo по промокоду ""БУДЬВТЕМЕ8000"" можно тут: https://bit.ly/2SEN5pP

Андрей Колесников — специальный корреспондент издательского дома «Коммерсантъ»; на протяжении 20 лет пишет о каждом шаге Владимира Путина 
https://www.kommersant.ru/authors/3
https://www.facebook.com/profile.php?id=100000620902862

Ребята, которые помогали нам в Колумбии https://www.instagram.com/touristcoffeeroasters/

Дудь - https://www.instagram.com/yurydud/",https://i.ytimg.com/vi/aiOcgApMVcY/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLmFpT2NnQXBNVmNZ
